k=2,200,10,19.2,4,5,1101
greedy,200,11,16.6364,2,5,1
random,200,5,36.2,2,5,0
bad_greedy,200,7,23.8571,2,5,0
k=1,200,11,16.6364,2,5,22
k=2,200,11,16.6364,2,5,1103
greedy,200,17,11.2353,3,5,1
random,200,11,16,3,5,0
bad_greedy,200,15,11.4,3,5,0
k=1,200,19,9.73684,3,5,21
k=2,200,21,9.04762,3,5,1091
greedy,200,9,16.4444,4,5,1
random,200,1,200,4,5,0
bad_greedy,200,5,37.2,4,5,0
k=1,200,9,16.4444,4,5,22
k=2,200,9,16.4444,4,5,1117
greedy,200,13,12.9231,2,5,0
random,200,1,156,2,5,0
bad_greedy,200,11,17.3636,2,5,0
k=1,200,14,14.0714,2,5,22
k=2,200,14,14.0714,2,5,1105
greedy,200,20,9.65,3,5,0
random,200,9,21.7778,3,5,0
bad_greedy,200,18,9.94444,3,5,0
k=1,200,20,9.65,3,5,23
k=2,200,20,9.65,3,5,1123
greedy,200,8,24.5,4,5,0
random,200,2,95,4,5,0
bad_greedy,200,3,56.6667,4,5,0
k=1,200,8,24.5,4,5,22
k=2,200,8,24.5,4,5,1117
greedy,200,13,13,2,5,0
random,200,3,49.6667,2,5,0
bad_greedy,200,11,13.9091,2,5,0
k=1,200,13,13,2,5,22
k=2,200,13,13,2,5,1106
greedy,200,20,9.6,3,5,1
random,200,8,24,3,5,0
bad_greedy,200,18,10.5,3,5,0
k=1,200,20,9.45,3,5,24
k=2,200,20,9.4,3,5,1104
greedy,200,8,21.125,4,5,0
random,200,1,182,4,5,0
bad_greedy,200,5,32.8,4,5,0
k=1,200,8,21.125,4,5,22
k=2,200,8,21.125,4,5,1117
greedy,200,15,13,2,5,1
random,200,6,31.3333,2,5,0
bad_greedy,200,10,16.7,2,5,0
k=1,200,15,13,2,5,22
k=2,200,15,13,2,5,1096
greedy,200,23,8.30435,3,5,1
random,200,12,16.0833,3,5,0
bad_greedy,200,20,8.75,3,5,0
k=1,200,23,8.30435,3,5,22
k=2,200,23,8.30435,3,5,1088
greedy,200,9,22,4,5,0
random,200,2,85,4,5,0
bad_greedy,200,7,25.2857,4,5,0
k=1,200,9,22,4,5,22
k=2,200,9,22,4,5,1104
greedy,200,13,15.0769,2,5,1
random,200,10,19.4,2,5,0
bad_greedy,200,12,15.8333,2,5,0
k=1,200,13,15,2,5,23
k=2,200,13,15,2,5,1107
greedy,200,16,11.3125,3,5,1
random,200,12,16,3,5,0
bad_greedy,200,15,12.8667,3,5,0
k=1,200,20,9.95,3,5,22
k=2,200,20,9.95,3,5,1101
greedy,200,9,20.4444,4,5,1
random,200,5,30,4,5,0
bad_greedy,200,6,29.5,4,5,0
k=1,200,9,19.2222,4,5,23
k=2,200,9,19.2222,4,5,1108
greedy,200,16,12.3125,2,5,1
random,200,5,39.4,2,5,0
bad_greedy,200,13,14.0769,2,5,0
k=1,200,16,12.3125,2,5,21
k=2,200,16,12.3125,2,5,1078
greedy,200,19,10.3158,3,5,0
random,200,10,19.4,3,5,0
bad_greedy,200,14,13.2857,3,5,0
k=1,200,19,10.3158,3,5,22
k=2,200,19,10.3158,3,5,1095
greedy,200,8,23.75,4,5,0
random,200,2,95,4,5,0
bad_greedy,200,3,56,4,5,0
k=1,200,8,23.75,4,5,22
k=2,200,8,23.75,4,5,1108
greedy,200,11,18.0909,2,5,1
random,200,3,59.3333,2,5,0
bad_greedy,200,11,18.0909,2,5,0
k=1,200,11,17.6364,2,5,21
k=2,200,11,17.6364,2,5,1090
greedy,200,26,7.65385,3,5,0
random,200,10,19.1,3,5,0
bad_greedy,200,26,7.34615,3,5,0
k=1,200,29,6.86207,3,5,20
k=2,200,30,6.43333,3,5,1038
greedy,200,9,22.2222,4,5,1
random,200,2,98.5,4,5,0
bad_greedy,200,4,41,4,5,0
k=1,200,9,22.2222,4,5,21
k=2,200,9,22.2222,4,5,1094
greedy,200,11,17.5455,2,5,0
random,200,5,37.6,2,5,0
bad_greedy,200,7,23.8571,2,5,0
k=1,200,11,17.5455,2,5,22
k=2,200,11,17.5455,2,5,1093
greedy,200,18,11.1111,3,5,1
random,200,9,20.4444,3,5,0
bad_greedy,200,15,12.4667,3,5,0
k=1,200,18,11.1111,3,5,21
k=2,200,18,11.1111,3,5,1088
greedy,200,6,26.1667,4,5,0
random,200,2,88,4,5,0
bad_greedy,200,3,56,4,5,0
k=1,200,6,26.1667,4,5,22
k=2,200,6,26.1667,4,5,1095
greedy,200,15,10.8667,2,5,0
random,200,3,63.3333,2,5,0
bad_greedy,200,14,13.7857,2,5,0
k=1,200,15,10.8667,2,5,21
k=2,200,15,10.8667,2,5,1083
greedy,200,23,8.30435,3,5,0
random,200,9,21.7778,3,5,0
bad_greedy,200,19,10.3684,3,5,0
k=1,200,23,8.30435,3,5,21
k=2,200,23,8.30435,3,5,1064
greedy,200,9,21.8889,4,5,0
random,200,6,31.8333,4,5,0
bad_greedy,200,5,31.8,4,5,0
k=1,200,9,21.8889,4,5,22
k=2,200,9,21.8889,4,5,1109
greedy,200,12,16.3333,2,5,0
random,200,5,39.4,2,5,0
bad_greedy,200,9,21.8889,2,5,0
k=1,200,12,16.25,2,5,21
k=2,200,12,16.0833,2,5,1110
greedy,200,16,12.4375,3,5,0
random,200,7,28.1429,3,5,0
bad_greedy,200,13,14,3,5,0
k=1,200,17,11.3529,3,5,22
k=2,200,17,11.2353,3,5,1106
greedy,200,13,15.0769,4,5,0
random,200,2,85.5,4,5,0
bad_greedy,200,4,41.75,4,5,0
k=1,200,13,15.0769,4,5,22
k=2,200,13,15.0769,4,5,1084
greedy,200,11,17.0909,2,5,1
random,200,3,61,2,5,0
bad_greedy,200,8,20.625,2,5,0
k=1,200,11,17.0909,2,5,22
k=2,200,11,17.0909,2,5,1098
greedy,200,16,11.875,3,5,0
random,200,5,39.8,3,5,0
bad_greedy,200,10,18.1,3,5,0
k=1,200,16,11.6875,3,5,21
k=2,200,16,11.6875,3,5,1082
greedy,200,7,27,4,5,0
random,200,3,61.6667,4,5,0
bad_greedy,200,5,35.2,4,5,0
k=1,200,7,27,4,5,22
k=2,200,7,27,4,5,1088
greedy,200,12,14.6667,2,5,1
random,200,5,39.6,2,5,0
bad_greedy,200,10,17.6,2,5,0
k=1,200,12,14.6667,2,5,21
k=2,200,12,14.6667,2,5,1086
greedy,200,18,10.6111,3,5,0
random,200,8,24.375,3,5,0
bad_greedy,200,15,12.6,3,5,0
k=1,200,18,10.6111,3,5,21
k=2,200,18,10.6111,3,5,1064
greedy,200,9,20.6667,4,5,0
random,200,2,90,4,5,0
bad_greedy,200,6,28.6667,4,5,0
k=1,200,9,20.6667,4,5,21
k=2,200,9,20.6667,4,5,1089
greedy,200,11,14.8182,2,5,0
random,200,9,19.4444,2,5,0
bad_greedy,200,10,19.9,2,5,0
k=1,200,13,14.6154,2,5,22
k=2,200,13,14.4615,2,5,1089
greedy,200,17,11.6471,3,5,0
random,200,11,17.9091,3,5,0
bad_greedy,200,13,14.0769,3,5,0
k=1,200,19,9.42105,3,5,21
k=2,200,19,9.42105,3,5,1088
greedy,200,10,16.7,4,5,0
random,200,7,28.1429,4,5,0
bad_greedy,200,8,20.625,4,5,0
k=1,200,11,18.0909,4,5,22
k=2,200,11,18.0909,4,5,1100
greedy,200,10,17.8,2,5,1
random,200,6,31.5,2,5,0
bad_greedy,200,7,24.7143,2,5,0
k=1,200,11,17.5455,2,5,22
k=2,200,11,17.4545,2,5,1106
greedy,200,16,12.0625,3,5,1
random,200,11,18.1818,3,5,0
bad_greedy,200,15,12.5333,3,5,0
k=1,200,17,10.7647,3,5,22
k=2,200,17,10.7647,3,5,1091
greedy,200,9,20.3333,4,5,1
random,200,3,65,4,5,0
bad_greedy,200,7,25.1429,4,5,0
k=1,200,9,20.3333,4,5,22
k=2,200,9,20.3333,4,5,1100
greedy,200,13,13.6923,2,5,0
random,200,2,97,2,5,0
bad_greedy,200,13,14.6923,2,5,0
k=1,200,13,13.6923,2,5,21
k=2,200,13,13.6923,2,5,1075
greedy,200,24,8.33333,3,5,0
random,200,10,19.8,3,5,0
bad_greedy,200,20,9.95,3,5,0
k=1,200,25,7.72,3,5,21
k=2,200,25,7.72,3,5,1069
greedy,200,8,19.25,4,5,0
random,200,4,48.75,4,5,0
bad_greedy,200,5,37,4,5,0
k=1,200,8,19.25,4,5,22
k=2,200,8,19.25,4,5,1100
greedy,200,9,20.1111,2,5,1
random,200,4,46.75,2,5,0
bad_greedy,200,6,27.3333,2,5,0
k=1,200,10,19.8,2,5,22
k=2,200,10,19.8,2,5,1096
greedy,200,16,11.9375,3,5,0
random,200,6,32.5,3,5,0
bad_greedy,200,12,15.4167,3,5,0
k=1,200,16,11.9375,3,5,22
k=2,200,16,11.9375,3,5,1078
greedy,200,6,24.8333,4,5,0
random,200,3,62.6667,4,5,0
bad_greedy,200,5,35,4,5,0
k=1,200,7,26.5714,4,5,22
k=2,200,7,26.5714,4,5,1107
greedy,200,18,10.7778,2,5,1
random,200,5,40,2,5,0
bad_greedy,200,12,14.6667,2,5,0
k=1,200,18,10.7778,2,5,21
k=2,200,18,10.7778,2,5,1076
greedy,200,18,9.72222,3,5,0
random,200,4,49.25,3,5,0
bad_greedy,200,16,11,3,5,0
k=1,200,19,9.94737,3,5,21
k=2,200,19,9.94737,3,5,1081
greedy,200,9,19.6667,4,5,0
random,200,2,96,4,5,0
bad_greedy,200,5,33.8,4,5,0
k=1,200,9,19.6667,4,5,21
k=2,200,9,19.6667,4,5,1093
greedy,200,18,10,2,5,0
random,200,7,24.5714,2,5,0
bad_greedy,200,11,14.4545,2,5,0
k=1,200,18,10,2,5,21
k=2,200,18,10,2,5,1071
greedy,200,22,8.5,3,5,0
random,200,7,27.7143,3,5,0
bad_greedy,200,22,8.90909,3,5,0
k=1,200,25,7.44,3,5,21
k=2,200,25,7.44,3,5,1073
greedy,200,8,24.75,4,5,0
random,200,4,44,4,5,0
bad_greedy,200,6,31.1667,4,5,0
k=1,200,8,24.75,4,5,22
k=2,200,8,24.75,4,5,1098
greedy,200,10,18.2,2,5,0
random,200,7,25.5714,2,5,0
bad_greedy,200,8,19,2,5,0
k=1,200,10,18.2,2,5,21
k=2,200,11,18.0909,2,5,1094
greedy,200,17,11.2353,3,5,0
random,200,7,28.1429,3,5,0
bad_greedy,200,12,14.6667,3,5,0
k=1,200,17,11.2353,3,5,22
k=2,200,17,11.2353,3,5,1085
greedy,200,10,18.7,4,5,0
random,200,5,35.4,4,5,0
bad_greedy,200,4,41,4,5,0
k=1,200,10,18.7,4,5,21
k=2,200,10,18.7,4,5,1089
greedy,200,12,14.5,2,5,0
random,200,2,99,2,5,0
bad_greedy,200,9,18.1111,2,5,0
k=1,200,12,14.5,2,5,21
k=2,200,12,14.5,2,5,1088
greedy,200,14,14.2143,3,5,0
random,200,3,64.3333,3,5,0
bad_greedy,200,10,17.2,3,5,0
k=1,200,14,14.2143,3,5,22
k=2,200,14,14.2143,3,5,1093
greedy,200,9,21.7778,4,5,0
random,200,3,56.6667,4,5,0
bad_greedy,200,4,43.75,4,5,0
k=1,200,9,21.6667,4,5,22
k=2,200,9,21.6667,4,5,1103
greedy,200,14,13.1429,2,5,1
random,200,5,39.4,2,5,0
bad_greedy,200,11,15.4545,2,5,0
k=1,200,14,13.1429,2,5,21
k=2,200,14,12.7857,2,5,1113
greedy,200,26,7.61538,3,5,0
random,200,13,15.3077,3,5,0
bad_greedy,200,23,7.69565,3,5,0
k=1,200,28,6.92857,3,5,22
k=2,200,28,6.92857,3,5,1076
greedy,200,14,14,4,5,1
random,200,4,37.75,4,5,0
bad_greedy,200,10,17.4,4,5,0
k=1,200,14,14,4,5,23
k=2,200,14,14,4,5,1114
greedy,200,9,19.7778,2,5,0
random,200,6,33.1667,2,5,0
bad_greedy,200,7,22.5714,2,5,0
k=1,200,9,19.7778,2,5,22
k=2,200,9,19.7778,2,5,1114
greedy,200,20,9.9,3,5,0
random,200,9,21.6667,3,5,0
bad_greedy,200,18,10.7778,3,5,0
k=1,200,22,8.54545,3,5,21
k=2,200,22,8.54545,3,5,1091
greedy,200,9,17.7778,4,5,1
random,200,8,22.375,4,5,0
bad_greedy,200,3,63.6667,4,5,0
k=1,200,9,17.7778,4,5,23
k=2,200,9,17.7778,4,5,1112
greedy,200,15,12.2667,2,5,0
random,200,8,24,2,5,0
bad_greedy,200,12,15.9167,2,5,0
k=1,200,15,12.2667,2,5,22
k=2,200,15,12.2667,2,5,1090
greedy,200,16,12.25,3,5,0
random,200,9,21.6667,3,5,0
bad_greedy,200,14,12.5,3,5,0
k=1,200,17,11.2941,3,5,22
k=2,200,17,11.2941,3,5,1108
greedy,200,8,17.375,4,5,1
random,200,4,34,4,5,0
bad_greedy,200,6,30.5,4,5,0
k=1,200,10,19.5,4,5,22
k=2,200,10,19.5,4,5,1108
greedy,200,13,14.0769,2,5,0
random,200,7,27.8571,2,5,0
bad_greedy,200,12,15.0833,2,5,0
k=1,200,13,14.0769,2,5,21
k=2,200,13,14.0769,2,5,1090
greedy,200,17,11.7059,3,5,0
random,200,7,28.1429,3,5,0
bad_greedy,200,13,13.9231,3,5,0
k=1,200,18,10.5556,3,5,21
k=2,200,18,10.5556,3,5,1084
greedy,200,13,14.6154,4,5,0
random,200,7,28.5714,4,5,0
bad_greedy,200,10,16.5,4,5,0
k=1,200,13,14.6154,4,5,22
k=2,200,13,14.6154,4,5,1101
greedy,200,12,15.6667,2,5,0
random,200,2,100,2,5,0
bad_greedy,200,11,16,2,5,0
k=1,200,12,15.6667,2,5,22
k=2,200,12,15.6667,2,5,1089
greedy,200,23,8.47826,3,5,0
random,200,6,32.8333,3,5,0
bad_greedy,200,20,9.5,3,5,0
k=1,200,23,8.47826,3,5,21
k=2,200,23,8.47826,3,5,1075
greedy,200,14,13.8571,4,5,0
random,200,2,94,4,5,0
bad_greedy,200,6,28.6667,4,5,0
k=1,200,14,13.8571,4,5,21
k=2,200,14,13.8571,4,5,1091
greedy,200,16,12.125,2,5,0
random,200,5,36.6,2,5,0
bad_greedy,200,10,15.8,2,5,0
k=1,200,16,12.125,2,5,20
k=2,200,16,12.125,2,5,1066
greedy,200,16,11.375,3,5,0
random,200,5,38.8,3,5,0
bad_greedy,200,13,14.3077,3,5,0
k=1,200,16,11.375,3,5,22
k=2,200,16,11.375,3,5,1082
greedy,200,8,24.5,4,5,0
random,200,4,39,4,5,0
bad_greedy,200,3,56,4,5,0
k=1,200,8,24.5,4,5,21
k=2,200,8,24.5,4,5,1098
greedy,200,10,16.6,2,5,0
random,200,6,31.6667,2,5,0
bad_greedy,200,9,21.7778,2,5,0
k=1,200,10,16.6,2,5,22
k=2,200,10,16.6,2,5,1101
greedy,200,21,9.42857,3,5,0
random,200,10,19.4,3,5,0
bad_greedy,200,21,9.28571,3,5,0
k=1,200,23,8.52174,3,5,20
k=2,200,23,8.47826,3,5,1072
greedy,200,7,23.4286,4,5,0
random,200,4,46,4,5,0
bad_greedy,200,4,42.75,4,5,0
k=1,200,7,23.4286,4,5,22
k=2,200,7,23.4286,4,5,1107
greedy,200,13,15.1538,2,5,0
random,200,3,66.3333,2,5,0
bad_greedy,200,8,20.875,2,5,0
k=1,200,13,15.1538,2,5,22
k=2,200,13,15.1538,2,5,1084
greedy,200,20,9.15,3,5,0
random,200,3,65,3,5,0
bad_greedy,200,14,14.0714,3,5,0
k=1,200,21,9.33333,3,5,21
k=2,200,21,9.33333,3,5,1084
greedy,200,10,18.3,4,5,0
random,200,3,49.3333,4,5,0
bad_greedy,200,7,23.7143,4,5,0
k=1,200,10,18.3,4,5,22
k=2,200,10,18.3,4,5,1102
greedy,200,12,14.8333,2,5,0
random,200,3,63.6667,2,5,0
bad_greedy,200,10,16.9,2,5,0
k=1,200,12,14.8333,2,5,21
k=2,200,12,14.8333,2,5,1084
greedy,200,18,10.6111,3,5,0
random,200,6,33.1667,3,5,0
bad_greedy,200,17,11.7647,3,5,0
k=1,200,18,10.5,3,5,22
k=2,200,18,10.5,3,5,1092
greedy,200,9,21.6667,4,5,0
random,200,2,94,4,5,0
bad_greedy,200,6,28.6667,4,5,0
k=1,200,9,21.6667,4,5,22
k=2,200,9,21.6667,4,5,1101
greedy,200,11,17,2,5,1
random,200,9,22,2,5,0
bad_greedy,200,7,25.4286,2,5,0
k=1,200,11,16.8182,2,5,22
k=2,200,11,16.8182,2,5,1085
greedy,200,20,9.8,3,5,0
random,200,6,33.3333,3,5,0
bad_greedy,200,17,10.8235,3,5,0
k=1,200,20,9.8,3,5,21
k=2,200,20,9.8,3,5,1077
greedy,200,10,18,4,5,0
random,200,5,39.2,4,5,0
bad_greedy,200,8,21.875,4,5,0
k=1,200,10,18,4,5,22
k=2,200,10,18,4,5,1097
greedy,200,14,11.8571,2,5,0
random,200,6,31,2,5,0
bad_greedy,200,12,15.1667,2,5,0
k=1,200,15,12.8,2,5,22
k=2,200,15,12.8,2,5,1091
greedy,200,19,10.1053,3,5,0
random,200,9,21.6667,3,5,0
bad_greedy,200,17,10.2941,3,5,0
k=1,200,19,10.1053,3,5,21
k=2,200,19,10.1053,3,5,1098
greedy,200,8,20.375,4,5,0
random,200,1,168,4,5,0
bad_greedy,200,5,35.8,4,5,0
k=1,200,8,20.375,4,5,21
k=2,200,8,20.375,4,5,1099
greedy,200,12,15.5,2,5,0
random,200,7,27.7143,2,5,0
bad_greedy,200,7,22.5714,2,5,0
k=1,200,12,15.5,2,5,21
k=2,200,12,15.5,2,5,1093
greedy,200,22,8.04545,3,5,1
random,200,4,43.25,3,5,0
bad_greedy,200,19,10.3684,3,5,0
k=1,200,22,8.04545,3,5,21
k=2,200,22,8.04545,3,5,1079
greedy,200,8,21.375,4,5,0
random,200,5,37.2,4,5,0
bad_greedy,200,3,56,4,5,0
k=1,200,8,21.375,4,5,23
k=2,200,8,21.375,4,5,1108
greedy,200,11,16.9091,2,5,0
random,200,3,64.6667,2,5,0
bad_greedy,200,7,22.7143,2,5,0
k=1,200,11,16.9091,2,5,21
k=2,200,11,16.9091,2,5,1084
greedy,200,15,12.8667,3,5,0
random,200,6,32.5,3,5,0
bad_greedy,200,11,15.8182,3,5,0
k=1,200,15,12.8667,3,5,22
k=2,200,15,12.8667,3,5,1093
greedy,200,8,22,4,5,1
random,200,5,36,4,5,0
bad_greedy,200,5,34.2,4,5,0
k=1,200,8,22,4,5,22
k=2,200,8,22,4,5,1096
greedy,200,12,16.3333,2,5,1
random,200,3,64.6667,2,5,0
bad_greedy,200,5,35.6,2,5,0
k=1,200,12,16.3333,2,5,21
k=2,200,12,16.3333,2,5,1090
greedy,200,24,8.04167,3,5,0
random,200,10,20,3,5,0
bad_greedy,200,26,7.34615,3,5,0
k=1,200,27,7.33333,3,5,21
k=2,200,29,6.51724,3,5,1044
greedy,200,6,31.5,4,5,0
random,200,3,56.6667,4,5,0
bad_greedy,200,4,39.75,4,5,0
k=1,200,6,31.5,4,5,22
k=2,200,6,31.5,4,5,1101
greedy,200,11,17.9091,2,5,0
random,200,3,61.6667,2,5,0
bad_greedy,200,8,21.5,2,5,0
k=1,200,11,17.6364,2,5,21
k=2,200,11,17.6364,2,5,1091
greedy,200,22,9,3,5,0
random,200,10,19.9,3,5,0
bad_greedy,200,19,10.2105,3,5,0
k=1,200,22,9,3,5,21
k=2,200,22,9,3,5,1088
greedy,200,13,14.7692,4,5,0
random,200,4,40.5,4,5,0
bad_greedy,200,8,21.75,4,5,0
k=1,200,13,14.7692,4,5,22
k=2,200,13,14.7692,4,5,1099
greedy,200,17,11.6471,2,5,0
random,200,12,16.5,2,5,0
bad_greedy,200,13,14.4615,2,5,0
k=1,200,17,10.5882,2,5,21
k=2,200,18,11,2,5,1086
greedy,200,18,11.1111,3,5,0
random,200,5,39.4,3,5,0
bad_greedy,200,13,14.6154,3,5,0
k=1,200,18,11.1111,3,5,22
k=2,200,18,11.1111,3,5,1104
greedy,200,6,25.1667,4,5,0
random,200,2,88,4,5,0
bad_greedy,200,4,49.25,4,5,0
k=1,200,7,28.4286,4,5,22
k=2,200,7,28.4286,4,5,1106
greedy,200,15,12.2667,2,5,1
random,200,7,26.5714,2,5,0
bad_greedy,200,14,12,2,5,0
k=1,200,15,12.2667,2,5,22
k=2,200,15,12.2667,2,5,1097
greedy,200,23,8.69565,3,5,0
random,200,11,18.0909,3,5,0
bad_greedy,200,16,11.5,3,5,0
k=1,200,23,8.69565,3,5,21
k=2,200,23,8.69565,3,5,1075
greedy,200,10,17.5,4,5,0
random,200,4,49.75,4,5,0
bad_greedy,200,6,26,4,5,0
k=1,200,10,17.5,4,5,22
k=2,200,10,17.5,4,5,1098
greedy,200,18,10.6667,2,5,0
random,200,8,24.625,2,5,0
bad_greedy,200,15,11.9333,2,5,0
k=1,200,18,10.6667,2,5,21
k=2,200,18,10.6667,2,5,1077
greedy,200,16,11.6875,3,5,0
random,200,6,30.8333,3,5,0
bad_greedy,200,13,13.7692,3,5,0
k=1,200,17,10.9412,3,5,22
k=2,200,17,10.9412,3,5,1088
greedy,200,9,22.2222,4,5,0
random,200,1,188,4,5,0
bad_greedy,200,5,37.6,4,5,0
k=1,200,9,22.2222,4,5,22
k=2,200,9,22.2222,4,5,1113
greedy,200,11,18.1818,2,5,0
random,200,5,38.8,2,5,0
bad_greedy,200,8,24.125,2,5,0
k=1,200,11,18.1818,2,5,22
k=2,200,11,18.1818,2,5,1104
greedy,200,17,11.5294,3,5,0
random,200,7,26.7143,3,5,0
bad_greedy,200,15,12.2667,3,5,0
k=1,200,19,10.3158,3,5,21
k=2,200,19,10.3158,3,5,1079
greedy,200,7,20.8571,4,5,0
random,200,5,38.2,4,5,0
bad_greedy,200,5,35.8,4,5,0
k=1,200,8,22.25,4,5,22
k=2,200,8,22.25,4,5,1106
greedy,200,11,17.4545,2,5,1
random,200,3,61.3333,2,5,0
bad_greedy,200,8,19.375,2,5,0
k=1,200,11,17.4545,2,5,21
k=2,200,11,17.4545,2,5,1100
greedy,200,18,10.2778,3,5,0
random,200,8,22.75,3,5,0
bad_greedy,200,18,10.1667,3,5,0
k=1,200,20,8.9,3,5,20
k=2,200,21,9.2381,3,5,1076
greedy,200,10,19.8,4,5,0
random,200,4,36.25,4,5,0
bad_greedy,200,8,23.125,4,5,0
k=1,200,10,19.8,4,5,21
k=2,200,10,19.8,4,5,1098
greedy,200,13,14.8462,2,5,0
random,200,2,91.5,2,5,0
bad_greedy,200,9,18.3333,2,5,0
k=1,200,13,14.8462,2,5,22
k=2,200,13,14.8462,2,5,1113
greedy,200,17,11.2353,3,5,0
random,200,8,24.25,3,5,0
bad_greedy,200,19,10.2632,3,5,0
k=1,200,20,9.45,3,5,22
k=2,200,21,8.90476,3,5,1059
greedy,200,8,21.5,4,5,0
random,200,5,35.4,4,5,0
bad_greedy,200,8,21.5,4,5,0
k=1,200,8,21.5,4,5,22
k=2,200,8,21.5,4,5,1100
greedy,200,17,10.9412,2,5,0
random,200,7,27.2857,2,5,0
bad_greedy,200,15,11.0667,2,5,0
k=1,200,17,10.9412,2,5,22
k=2,200,17,10.9412,2,5,1076
greedy,200,19,10.1579,3,5,0
random,200,11,17.7273,3,5,0
bad_greedy,200,18,10.6667,3,5,0
k=1,200,20,9.45,3,5,21
k=2,200,20,9.45,3,5,1074
greedy,200,5,29.6,4,5,0
random,200,4,50,4,5,0
bad_greedy,200,4,50,4,5,0
k=1,200,5,29.6,4,5,22
k=2,200,5,29.6,4,5,1105
greedy,200,12,15.25,2,5,0
random,200,4,46.5,2,5,0
bad_greedy,200,12,15.25,2,5,0
k=1,200,12,15.25,2,5,22
k=2,200,12,15.25,2,5,1083
greedy,200,14,13.7143,3,5,0
random,200,5,39.4,3,5,0
bad_greedy,200,11,15.8182,3,5,0
k=1,200,14,13.6429,3,5,22
k=2,200,14,13.6429,3,5,1093
greedy,200,10,18.3,4,5,0
random,200,4,47.25,4,5,0
bad_greedy,200,8,20.625,4,5,0
k=1,200,10,18.3,4,5,22
k=2,200,10,18.3,4,5,1103
greedy,200,16,11.25,2,5,0
random,200,9,22.1111,2,5,0
bad_greedy,200,13,14.3077,2,5,0
k=1,200,17,10.9412,2,5,21
k=2,200,17,10.9412,2,5,1109
greedy,200,16,11,3,5,1
random,200,5,39.2,3,5,0
bad_greedy,200,18,10.8889,3,5,0
k=1,200,21,9.52381,3,5,22
k=2,200,21,9.52381,3,5,1083
greedy,200,8,21.625,4,5,0
random,200,2,84.5,4,5,0
bad_greedy,200,8,21.625,4,5,0
k=1,200,8,21.625,4,5,23
k=2,200,8,21.625,4,5,1117
greedy,200,15,12.2667,2,5,0
random,200,2,95.5,2,5,0
bad_greedy,200,11,17.8182,2,5,0
k=1,200,15,12.2667,2,5,22
k=2,200,15,12.2667,2,5,1097
greedy,200,14,12.8571,3,5,0
random,200,8,24.625,3,5,0
bad_greedy,200,13,14.5385,3,5,0
k=1,200,15,11.9333,3,5,22
k=2,200,15,11.9333,3,5,1109
greedy,200,8,20.625,4,5,0
random,200,6,32.3333,4,5,0
bad_greedy,200,8,21.25,4,5,0
k=1,200,9,22.2222,4,5,23
k=2,200,9,22.2222,4,5,1111
greedy,200,11,15.1818,2,5,0
random,200,7,25,2,5,0
bad_greedy,200,7,22.1429,2,5,0
k=1,200,11,15.1818,2,5,22
k=2,200,12,15.9167,2,5,1114
greedy,200,24,8.16667,3,5,1
random,200,8,24.25,3,5,0
bad_greedy,200,22,8.81818,3,5,0
k=1,200,24,8,3,5,22
k=2,200,24,8,3,5,1095
greedy,200,8,18.375,4,5,1
random,200,5,39.8,4,5,0
bad_greedy,200,6,29.1667,4,5,0
k=1,200,9,17.5556,4,5,22
k=2,200,9,17.5556,4,5,1112
greedy,200,14,12.2143,2,5,1
random,200,5,37,2,5,0
bad_greedy,200,11,15.1818,2,5,0
k=1,200,15,13,2,5,23
k=2,200,15,13,2,5,1089
greedy,200,19,9.89474,3,5,0
random,200,7,27.1429,3,5,0
bad_greedy,200,15,11.5333,3,5,0
k=1,200,19,9.89474,3,5,21
k=2,200,19,9.89474,3,5,1080
greedy,200,9,21.2222,4,5,0
random,200,4,49,4,5,0
bad_greedy,200,6,30.3333,4,5,0
k=1,200,9,21.2222,4,5,21
k=2,200,9,21.2222,4,5,1089
greedy,200,11,15.3636,2,5,0
random,200,1,200,2,5,0
bad_greedy,200,10,20,2,5,0
k=1,200,11,15.3636,2,5,22
k=2,200,11,15.3636,2,5,1096
greedy,200,19,9.73684,3,5,0
random,200,9,21.8889,3,5,0
bad_greedy,200,17,10.1765,3,5,0
k=1,200,20,10,3,5,22
k=2,200,20,9.9,3,5,1096
greedy,200,11,17.8182,4,5,0
random,200,4,49.75,4,5,0
bad_greedy,200,6,28.1667,4,5,0
k=1,200,11,17.8182,4,5,22
k=2,200,11,17.8182,4,5,1095
greedy,200,15,13.0667,2,5,0
random,200,9,20.4444,2,5,0
bad_greedy,200,12,15.5833,2,5,0
k=1,200,15,13.0667,2,5,22
k=2,200,15,13.0667,2,5,1083
greedy,200,18,10.8333,3,5,0
random,200,3,64.3333,3,5,0
bad_greedy,200,12,16,3,5,0
k=1,200,18,10.8333,3,5,21
k=2,200,18,10.8333,3,5,1080
greedy,200,6,29.8333,4,5,0
random,200,1,160,4,5,0
bad_greedy,200,4,48,4,5,0
k=1,200,6,29.8333,4,5,22
k=2,200,6,29.8333,4,5,1102
greedy,200,15,13.3333,2,5,1
random,200,3,58.6667,2,5,0
bad_greedy,200,10,17.8,2,5,0
k=1,200,15,13.3333,2,5,22
k=2,200,15,13.3333,2,5,1078
greedy,200,19,10.1053,3,5,0
random,200,4,44.75,3,5,0
bad_greedy,200,17,10.7059,3,5,0
k=1,200,22,8.95455,3,5,21
k=2,200,22,8.95455,3,5,1068
greedy,200,13,15.3077,4,5,0
