algorithm,budget,coverage,cost per coverage unit,time
dynamic,400,59,394
367
greedy,400,59,377
4
random,400,44,400
0
bad_greedy,400,47,386
0
k=1,400,59,377
239
k=2,400,59,377
7316
dynamic,400,60,393
563
greedy,400,60,347
5
random,400,47,396
0
bad_greedy,400,50,381
0
k=1,400,60,342
285
k=2,400,60,342
8495
dynamic,400,60,400
3763
greedy,400,60,376
4
random,400,47,400
0
bad_greedy,400,50,383
0
k=1,400,60,374
272
k=2,400,60,374
8462
dynamic,400,60,399
8162
greedy,400,60,374
4
random,400,47,398
0
bad_greedy,400,52,393
0
k=1,400,60,374
297
k=2,400,60,374
8906
dynamic,400,60,394
1747
greedy,400,60,230
4
random,400,55,399
0
bad_greedy,400,52,380
0
k=1,400,60,226
226
k=2,400,60,226
6838
dynamic,400,59,398
294
greedy,400,58,341
3
random,400,52,399
0
bad_greedy,400,42,391
0
k=1,400,58,341
233
k=2,400,58,340
7009
dynamic,400,60,391
146
greedy,400,60,373
3
random,400,48,400
0
bad_greedy,400,42,394
0
k=1,400,60,373
227
k=2,400,60,373
7056
dynamic,400,60,387
2363
greedy,400,60,360
4
random,400,47,400
0
bad_greedy,400,44,392
0
k=1,400,60,360
258
k=2,400,60,359
7864
dynamic,400,59,398
764
greedy,400,59,347
4
random,400,49,394
0
bad_greedy,400,45,380
0
k=1,400,59,347
225
k=2,400,59,347
7222
dynamic,400,58,400
465
greedy,400,57,391
4
random,400,43,400
0
bad_greedy,400,42,383
0
k=1,400,57,388
268
k=2,400,57,388
8135
dynamic,400,60,399
822
greedy,400,59,352
4
random,400,53,397
0
bad_greedy,400,39,397
0
k=1,400,59,352
276
k=2,400,59,352
8367
dynamic,400,60,398
932
greedy,400,60,298
4
random,400,56,400
0
bad_greedy,400,52,376
0
k=1,400,60,302
277
k=2,400,60,302
8457
dynamic,400,60,398
608
greedy,400,60,271
5
random,400,55,399
0
bad_greedy,400,51,381
0
k=1,400,60,271
298
k=2,400,60,271
8747
dynamic,400,60,365
7389
greedy,400,60,310
4
random,400,55,399
0
bad_greedy,400,50,387
0
k=1,400,60,309
244
k=2,400,60,309
7512
dynamic,400,60,400
5977
greedy,400,60,305
4
random,400,53,400
0
bad_greedy,400,43,378
0
k=1,400,60,305
260
k=2,400,60,305
7903
dynamic,400,60,400
1982
greedy,400,60,364
4
random,400,51,399
0
bad_greedy,400,50,398
0
k=1,400,60,363
260
k=2,400,60,363
7969
dynamic,400,60,400
483
greedy,400,60,373
5
random,400,44,398
0
bad_greedy,400,45,390
0
k=1,400,60,373
308
k=2,400,60,373
9327
dynamic,400,60,335
483
greedy,400,60,281
4
random,400,46,400
0
bad_greedy,400,49,391
0
k=1,400,60,281
273
k=2,400,60,280
8231
dynamic,400,60,400
3361
greedy,400,59,387
5
random,400,47,399
0
bad_greedy,400,46,392
0
k=1,400,59,386
309
k=2,400,59,386
9363
dynamic,400,60,322
4172
greedy,400,60,291
4
random,400,50,395
0
bad_greedy,400,50,383
0
k=1,400,60,284
259
k=2,400,60,284
7887
dynamic,400,60,399
65814
greedy,400,60,311
4
random,400,45,400
0
bad_greedy,400,51,400
0
k=1,400,60,311
305
k=2,400,60,311
9345
dynamic,400,60,397
10838
greedy,400,60,371
4
random,400,46,397
0
bad_greedy,400,44,386
0
k=1,400,60,371
292
k=2,400,60,371
8917
dynamic,400,60,391
520
greedy,400,60,225
3
random,400,54,398
0
bad_greedy,400,52,387
0
k=1,400,60,225
215
k=2,400,60,225
6586
dynamic,400,60,398
14320
greedy,400,60,327
5
random,400,51,396
0
bad_greedy,400,46,386
0
k=1,400,60,326
303
k=2,400,60,326
9157
dynamic,400,60,399
3127
greedy,400,60,391
4
random,400,42,398
0
bad_greedy,400,45,389
0
k=1,400,60,391
301
k=2,400,60,391
9060
dynamic,400,60,398
3137
greedy,400,60,335
4
random,400,50,397
0
bad_greedy,400,47,392
0
k=1,400,60,335
279
k=2,400,60,335
8581
dynamic,400,60,399
1024
greedy,400,59,341
5
random,400,42,398
0
bad_greedy,400,44,400
0
k=1,400,59,341
312
k=2,400,59,341
9443
dynamic,400,60,399
18845
greedy,400,60,310
4
random,400,51,399
0
bad_greedy,400,47,393
0
k=1,400,60,310
297
k=2,400,60,310
9049
dynamic,400,60,316
6913
greedy,400,60,315
4
random,400,51,400
0
bad_greedy,400,45,392
0
k=1,400,60,313
251
k=2,400,60,313
7558
dynamic,400,60,396
1906
greedy,400,60,258
3
random,400,56,400
0
bad_greedy,400,46,392
0
k=1,400,60,245
236
k=2,400,60,245
7216
dynamic,400,60,370
573
greedy,400,60,218
4
random,400,52,397
0
bad_greedy,400,51,398
0
k=1,400,60,217
259
k=2,400,60,217
7897
dynamic,400,60,394
29314
greedy,400,60,290
4
random,400,53,400
0
bad_greedy,400,48,381
0
k=1,400,60,290
293
k=2,400,60,290
9038
dynamic,400,60,387
28864
greedy,400,60,226
4
random,400,49,400
0
bad_greedy,400,55,392
0
k=1,400,60,225
270
k=2,400,60,225
8234
dynamic,400,60,398
5372
greedy,400,60,324
5
random,400,49,400
0
bad_greedy,400,45,383
0
k=1,400,60,324
319
k=2,400,60,324
9686
dynamic,400,60,353
3406
greedy,400,60,202
4
random,400,49,400
0
bad_greedy,400,56,398
0
k=1,400,60,197
271
k=2,400,60,197
8148
dynamic,400,60,391
16712
greedy,400,60,332
4
random,400,45,400
0
bad_greedy,400,44,383
0
k=1,400,60,329
293
k=2,400,60,329
9003
dynamic,400,60,393
25520
greedy,400,60,373
4
random,400,42,399
0
bad_greedy,400,49,383
0
k=1,400,60,373
287
k=2,400,60,371
8742
dynamic,400,60,398
4512
greedy,400,60,344
4
random,400,42,400
0
bad_greedy,400,48,396
0
k=1,400,60,340
294
k=2,400,60,340
9006
dynamic,400,60,357
20237
greedy,400,60,350
4
random,400,50,400
0
bad_greedy,400,49,388
0
k=1,400,60,347
305
k=2,400,60,345
9281
dynamic,400,60,385
6507
greedy,400,60,303
4
random,400,51,400
0
bad_greedy,400,46,380
0
k=1,400,60,298
307
k=2,400,60,298
9284
dynamic,400,60,283
87809
greedy,400,60,297
4
random,400,39,398
0
bad_greedy,400,52,389
0
k=1,400,60,293
275
k=2,400,60,292
8477
dynamic,400,60,393
14395
greedy,400,60,326
5
random,400,35,400
0
bad_greedy,400,51,393
0
k=1,400,60,324
344
k=2,400,60,323
10399
dynamic,400,59,370
7447
greedy,400,59,385
5
random,400,54,399
0
bad_greedy,400,49,385
0
k=1,400,59,385
292
k=2,400,59,385
8824
dynamic,400,60,300
47801
greedy,400,60,215
4
random,400,55,400
0
bad_greedy,400,53,387
0
k=1,400,60,215
279
k=2,400,60,215
8505
dynamic,400,60,234
83843
greedy,400,60,197
4
random,400,56,400
0
bad_greedy,400,56,390
0
k=1,400,60,197
229
k=2,400,60,197
6901
dynamic,400,60,342
10254
greedy,400,60,218
4
random,400,49,400
0
bad_greedy,400,46,388
0
k=1,400,60,218
248
k=2,400,60,218
7654
dynamic,400,60,399
24164
greedy,400,60,384
5
random,400,53,399
0
bad_greedy,400,48,393
0
k=1,400,60,384
299
k=2,400,60,384
9028
dynamic,400,60,344
8533
greedy,400,60,336
4
random,400,49,399
0
bad_greedy,400,41,377
0
k=1,400,60,334
284
k=2,400,60,333
8619
dynamic,400,60,392
7873
greedy,400,60,224
4
random,400,56,400
0
bad_greedy,400,51,393
0
k=1,400,60,224
234
k=2,400,60,224
7240
dynamic,400,60,394
5547
greedy,400,60,197
4
random,400,54,399
0
bad_greedy,400,48,376
0
k=1,400,60,194
262
k=2,400,60,193
7869
dynamic,400,60,400
29116
greedy,400,60,322
5
random,400,32,396
0
bad_greedy,400,54,391
0
k=1,400,60,322
311
k=2,400,60,322
9513
dynamic,400,60,390
33532
greedy,400,60,281
3
random,400,49,399
0
bad_greedy,400,47,378
0
k=1,400,60,275
229
k=2,400,60,275
7238
dynamic,400,60,306
14372
greedy,400,60,168
3
random,400,53,397
0
bad_greedy,400,47,392
0
k=1,400,60,168
229
k=2,400,60,168
6919
dynamic,400,60,386
18993
greedy,400,59,329
4
random,400,41,400
0
bad_greedy,400,47,394
0
k=1,400,59,327
300
k=2,400,59,327
9066
dynamic,400,60,397
4455
greedy,400,60,382
5
random,400,48,400
0
bad_greedy,400,52,396
0
k=1,400,60,380
292
k=2,400,60,380
8927
dynamic,400,60,399
2077
greedy,400,60,388
4
random,400,47,400
0
bad_greedy,400,50,380
0
k=1,400,60,388
296
k=2,400,60,388
8725
dynamic,400,60,378
3518
greedy,400,60,282
4
random,400,52,396
0
bad_greedy,400,50,383
0
k=1,400,60,282
276
k=2,400,60,282
8386
dynamic,400,60,320
2169
greedy,400,60,284
4
random,400,52,399
0
bad_greedy,400,46,382
0
k=1,400,60,284
266
k=2,400,60,284
8342
dynamic,400,60,390
43815
greedy,400,60,296
5
random,400,52,400
0
bad_greedy,400,53,391
0
k=1,400,60,296
320
k=2,400,60,296
9929
dynamic,400,60,400
23656
greedy,400,60,382
4
random,400,37,400
0
bad_greedy,400,48,388
0
k=1,400,60,382
267
k=2,400,60,382
8137
dynamic,400,60,365
232914
greedy,400,60,248
5
random,400,47,397
0
bad_greedy,400,54,381
0
k=1,400,60,248
298
k=2,400,60,248
9041
dynamic,400,59,394
35015
greedy,400,59,339
4
random,400,47,400
0
bad_greedy,400,52,375
0
k=1,400,59,339
289
k=2,400,59,339
8786
dynamic,400,60,400
2477
greedy,400,60,219
4
random,400,38,400
0
bad_greedy,400,45,397
0
k=1,400,60,219
258
k=2,400,60,219
7798
dynamic,400,60,400
544
greedy,400,60,335
4
random,400,47,400
0
bad_greedy,400,45,392
0
k=1,400,60,334
285
k=2,400,60,334
8597
dynamic,400,60,380
2127
greedy,400,60,335
5
random,400,52,396
0
bad_greedy,400,44,387
0
k=1,400,60,335
330
k=2,400,60,335
9451
dynamic,400,59,399
3415
greedy,400,59,352
5
random,400,54,397
0
bad_greedy,400,45,387
0
k=1,400,59,352
301
k=2,400,59,352
9074
dynamic,400,60,399
26296
greedy,400,59,368
5
random,400,46,400
0
bad_greedy,400,50,378
0
k=1,400,59,366
319
k=2,400,59,366
9822
dynamic,400,60,400
13102
greedy,400,60,363
6
random,400,49,399
0
bad_greedy,400,48,380
0
k=1,400,60,361
398
k=2,400,60,361
9992
dynamic,400,60,400
2655
greedy,400,59,375
4
random,400,52,394
0
bad_greedy,400,48,394
0
k=1,400,59,375
267
k=2,400,59,375
8209
dynamic,400,60,230
8981
greedy,400,60,190
4
random,400,56,398
0
bad_greedy,400,52,396
0
k=1,400,60,190
249
k=2,400,60,189
7589
dynamic,400,60,400
2086
greedy,400,60,336
4
random,400,54,396
0
bad_greedy,400,47,377
0
k=1,400,60,336
287
k=2,400,60,336
8781
dynamic,400,59,398
1288
greedy,400,59,350
4
random,400,48,395
0
bad_greedy,400,51,396
0
k=1,400,59,350
257
k=2,400,59,350
7935
dynamic,400,60,395
906
greedy,400,60,306
4
random,400,54,398
0
bad_greedy,400,53,383
0
k=1,400,60,306
276
k=2,400,60,306
8462
dynamic,400,60,385
4783
greedy,400,60,334
4
random,400,40,400
0
bad_greedy,400,50,384
0
k=1,400,60,334
302
k=2,400,60,334
9219
dynamic,400,60,378
4570
greedy,400,60,287
4
random,400,49,400
0
bad_greedy,400,47,383
0
k=1,400,60,287
289
k=2,400,60,287
8611
dynamic,400,60,373
1710
greedy,400,60,314
4
random,400,49,399
0
