algorithm,budget,coverage,cost_per_coverage,time
greedy,1800,100,8,3
random,1800,99,18.1818,0
bad_greedy,1800,98,18.3673,1
k=1,1800,100,7.8,35
k=2,1800,100,7.6,1637
greedy,1800,100,7.6,3
random,1800,96,18.75,0
bad_greedy,1800,98,18.3673,1
k=1,1800,100,7.6,33
k=2,1800,100,7.6,1600
greedy,1800,100,7.8,3
random,1800,99,18.1818,0
bad_greedy,1800,97,18.5567,2
k=1,1800,100,7.6,33
k=2,1800,100,7.6,1607
greedy,1800,100,7.2,3
random,1800,99,18.1818,0
bad_greedy,1800,100,18,1
k=1,1800,100,7.2,32
k=2,1800,100,7.2,1514
greedy,1800,100,7.2,3
random,1800,99,18.1818,0
bad_greedy,1800,99,18.1818,1
k=1,1800,100,7,31
k=2,1800,100,7,1608
greedy,1800,100,6.8,3
random,1800,99,18.1818,0
bad_greedy,1800,99,18.1818,1
k=1,1800,100,6.8,41
k=2,1800,100,6.8,1428
greedy,1800,100,7,3
random,1800,99,18.1818,0
bad_greedy,1800,99,18.1818,1
k=1,1800,100,6.8,31
k=2,1800,100,6.8,1458
greedy,1800,100,6.8,3
random,1800,99,18.1818,0
bad_greedy,1800,96,18.75,1
k=1,1800,100,6.6,31
k=2,1800,100,6.6,1431
greedy,1800,100,8.4,3
random,1800,97,18.5567,0
bad_greedy,1800,97,18.5567,1
k=1,1800,100,8.4,35
k=2,1800,100,8.4,1690
greedy,2200,100,7.8,8
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.6,34
k=2,2200,100,7.6,1646
greedy,2200,100,8.2,4
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,8,35
k=2,2200,100,8,1654
greedy,2200,100,7.2,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.2,32
k=2,2200,100,7.2,1527
greedy,2200,100,6.8,4
random,2200,100,20,0
bad_greedy,2200,100,20,2
k=1,2200,100,6.6,38
k=2,2200,100,6.6,1808
greedy,2200,100,8.4,4
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,8.2,38
k=2,2200,100,8.2,1852
greedy,2200,100,7.2,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7,35
k=2,2200,100,6.8,1655
greedy,2200,100,7.4,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.4,35
k=2,2200,100,7.4,1749
greedy,2200,100,6.4,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,6.4,30
k=2,2200,100,6.4,1496
greedy,2200,100,8,4
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.8,37
k=2,2200,100,7.8,1705
greedy,2200,100,8,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.8,34
k=2,2200,100,7.8,1639
greedy,500,86,5.81395,8
random,500,58,8.62069,0
bad_greedy,500,39,12.8205,1
k=1,500,87,5.74713,39
k=2,500,87,5.74713,1942
greedy,500,89,5.61798,3
random,500,67,7.46269,0
bad_greedy,500,38,13.1579,1
k=1,500,90,5.55556,38
k=2,500,90,5.55556,1765
greedy,500,87,5.74713,3
random,500,66,7.57576,0
bad_greedy,500,37,13.5135,1
k=1,500,88,5.68182,38
k=2,500,88,5.68182,1822
greedy,500,89,5.61798,3
random,500,68,7.35294,0
bad_greedy,500,47,10.6383,1
k=1,500,89,5.61798,37
k=2,500,89,5.61798,1851
greedy,500,93,5.37634,3
random,500,80,6.25,0
bad_greedy,500,38,13.1579,1
k=1,500,95,5.26316,33
k=2,500,95,5.26316,1569
greedy,500,87,5.74713,3
random,500,64,7.8125,0
bad_greedy,500,44,11.3636,1
k=1,500,88,5.68182,40
k=2,500,88,5.68182,1909
greedy,500,87,5.74713,3
random,500,60,8.33333,0
bad_greedy,500,46,10.8696,1
k=1,500,87,5.74713,33
k=2,500,87,5.74713,1638
greedy,500,91,5.49451,3
random,500,63,7.93651,0
bad_greedy,500,40,12.5,1
k=1,500,91,5.49451,35
k=2,500,91,5.49451,1720
greedy,500,89,5.61798,3
random,500,63,7.93651,0
bad_greedy,500,41,12.1951,1
k=1,500,89,5.61798,35
k=2,500,89,5.61798,1723
greedy,500,84,5.95238,3
random,500,64,7.8125,0
bad_greedy,500,38,13.1579,1
k=1,500,85,5.88235,41
k=2,500,85,5.88235,1991
greedy,1800,100,8,6
random,1800,98,18.3673,0
bad_greedy,1800,99,18.1818,1
k=1,1800,100,8,34
k=2,1800,100,8,1638
greedy,1800,100,7.2,3
random,1800,100,18,0
bad_greedy,1800,98,18.3673,1
k=1,1800,100,7,31
k=2,1800,100,6.8,1495
greedy,1800,100,7,3
random,1800,98,18.3673,0
bad_greedy,1800,97,18.5567,1
k=1,1800,100,6.8,31
k=2,1800,100,6.8,1473
greedy,1800,100,7.8,3
random,1800,99,18.1818,0
bad_greedy,1800,96,18.75,1
k=1,1800,100,7.8,34
k=2,1800,100,7.8,1632
greedy,1800,100,8.6,3
random,1800,99,18.1818,0
bad_greedy,1800,99,18.1818,1
k=1,1800,100,8.4,42
k=2,1800,100,8.4,1744
greedy,1800,100,7.8,3
random,1800,99,18.1818,0
bad_greedy,1800,96,18.75,1
k=1,1800,100,7.6,34
k=2,1800,100,7.6,1610
greedy,1800,100,6.2,3
random,1800,100,18,0
bad_greedy,1800,98,18.3673,1
k=1,1800,100,6,28
k=2,1800,100,6,1332
greedy,1800,100,7.6,3
random,1800,100,18,0
bad_greedy,1800,100,18,1
k=1,1800,100,7.6,33
k=2,1800,100,7.6,1599
greedy,1800,100,8.4,5
random,1800,97,18.5567,0
bad_greedy,1800,98,18.3673,1
k=1,1800,100,8.2,37
k=2,1800,100,8,1717
greedy,1800,100,7.2,3
random,1800,97,18.5567,0
bad_greedy,1800,98,18.3673,1
k=1,1800,100,7.2,32
k=2,1800,100,7.2,1495
greedy,2500,100,7.8,10
random,2500,100,20,0
bad_greedy,2500,100,20,1
k=1,2500,100,7.6,33
k=2,2500,100,7.6,1629
greedy,2500,100,8.6,3
random,2500,100,20,0
bad_greedy,2500,100,20,1
k=1,2500,100,8.6,36
k=2,2500,100,8.6,1872
greedy,2500,100,6.8,3
random,2500,100,20,0
bad_greedy,2500,100,20,1
k=1,2500,100,6.6,30
k=2,2500,100,6.6,1425
greedy,2500,100,6.8,3
random,2500,100,20,0
bad_greedy,2500,100,20,1
k=1,2500,100,6.6,30
k=2,2500,100,6.6,1430
greedy,2500,100,7.2,3
random,2500,100,20,0
bad_greedy,2500,100,20,1
k=1,2500,100,7.2,32
k=2,2500,100,7.2,1516
greedy,2500,100,8,3
random,2500,100,20,0
bad_greedy,2500,100,20,1
k=1,2500,100,8,33
k=2,2500,100,8,1621
greedy,2500,100,7.4,3
random,2500,100,20,0
bad_greedy,2500,100,20,1
k=1,2500,100,7.4,32
k=2,2500,100,7.4,1528
greedy,2500,100,7.2,3
random,2500,100,20,0
bad_greedy,2500,100,20,1
k=1,2500,100,7,32
k=2,2500,100,7,1513
greedy,2500,100,6.8,3
random,2500,100,20,0
bad_greedy,2500,100,20,1
k=1,2500,100,6.8,30
k=2,2500,100,6.8,1437
greedy,2500,100,7,3
random,2500,100,20,0
bad_greedy,2500,100,20,1
k=1,2500,100,6.8,31
k=2,2500,100,6.8,1450
greedy,1100,100,6.8,9
random,1100,89,12.3596,0
bad_greedy,1100,73,15.0685,1
k=1,1100,100,6.8,33
k=2,1100,100,6.8,1461
greedy,1100,100,7.4,3
random,1100,90,12.2222,0
bad_greedy,1100,78,14.1026,1
k=1,1100,100,7.4,33
k=2,1100,100,7.4,1543
greedy,1100,100,7.4,3
random,1100,85,12.9412,0
bad_greedy,1100,76,14.4737,1
k=1,1100,100,7.2,33
k=2,1100,100,7.2,1528
greedy,1100,100,5.8,3
random,1100,95,11.5789,0
bad_greedy,1100,81,13.5802,1
k=1,1100,100,5.8,27
k=2,1100,100,5.8,1252
greedy,1100,100,7,3
random,1100,89,12.3596,0
bad_greedy,1100,71,15.493,1
k=1,1100,100,6.8,31
k=2,1100,100,6.8,1653
greedy,1100,100,8,4
random,1100,88,12.5,0
bad_greedy,1100,80,13.75,1
k=1,1100,100,7.8,40
k=2,1100,100,7.8,1723
greedy,1100,100,6.2,3
random,1100,93,11.828,0
bad_greedy,1100,80,13.75,1
k=1,1100,100,6.2,31
k=2,1100,100,6.2,1452
greedy,1100,100,7.4,3
random,1100,87,12.6437,0
bad_greedy,1100,78,14.1026,1
k=1,1100,100,7.2,34
k=2,1100,100,7.2,1610
greedy,1100,100,7.8,3
random,1100,86,12.7907,0
bad_greedy,1100,82,13.4146,1
k=1,1100,100,7.8,34
k=2,1100,100,7.8,1666
greedy,1100,100,7.2,3
random,1100,91,12.0879,0
bad_greedy,1100,65,16.9231,1
k=1,1100,100,7,31
k=2,1100,100,7,1526
greedy,700,95,7.36842,4
random,700,69,10.1449,0
bad_greedy,700,52,13.4615,2
k=1,700,95,7.36842,58
k=2,700,95,7.36842,2622
greedy,700,98,7.14286,3
random,700,79,8.86076,0
bad_greedy,700,66,10.6061,1
k=1,700,99,7.07071,33
k=2,700,100,7,1556
greedy,700,98,7.14286,3
random,700,79,8.86076,0
bad_greedy,700,59,11.8644,1
k=1,700,100,7,32
k=2,700,100,7,1502
greedy,700,99,7.07071,3
random,700,73,9.58904,0
bad_greedy,700,56,12.5,2
k=1,700,99,7.07071,33
k=2,700,99,7.07071,1591
greedy,700,98,7.14286,3
random,700,75,9.33333,0
bad_greedy,700,60,11.6667,1
k=1,700,98,7.14286,33
k=2,700,98,7.14286,1547
greedy,700,93,7.52688,3
random,700,69,10.1449,0
bad_greedy,700,57,12.2807,1
k=1,700,94,7.44681,38
k=2,700,94,7.44681,1734
greedy,700,100,6.8,3
random,700,73,9.58904,0
bad_greedy,700,67,10.4478,1
k=1,700,100,6.8,30
k=2,700,100,6.8,1459
greedy,700,97,7.21649,3
random,700,82,8.53659,0
bad_greedy,700,58,12.069,1
k=1,700,98,7.14286,34
k=2,700,99,7.07071,1836
greedy,700,98,7.14286,3
random,700,78,8.97436,0
bad_greedy,700,57,12.2807,1
k=1,700,100,7,32
k=2,700,100,6.8,1541
greedy,700,100,6.8,3
random,700,80,8.75,0
bad_greedy,700,58,12.069,1
k=1,700,100,6.8,29
k=2,700,100,6.8,1425
greedy,100,38,2.63158,7
random,100,21,4.7619,0
bad_greedy,100,18,5.55556,1
k=1,100,38,2.63158,59
k=2,100,37,2.7027,2940
greedy,100,37,2.7027,3
random,100,11,9.09091,0
bad_greedy,100,19,5.26316,1
k=1,100,37,2.7027,60
k=2,100,36,2.77778,2955
greedy,100,38,2.63158,3
random,100,17,5.88235,0
bad_greedy,100,12,8.33333,1
k=1,100,38,2.63158,59
k=2,100,38,2.63158,2942
greedy,100,37,2.7027,3
random,100,21,4.7619,0
bad_greedy,100,18,5.55556,1
k=1,100,37,2.7027,60
k=2,100,36,2.77778,2934
greedy,100,36,2.77778,3
random,100,16,6.25,0
bad_greedy,100,19,5.26316,1
k=1,100,36,2.77778,59
k=2,100,35,2.85714,2886
greedy,100,44,2.27273,5
random,100,16,6.25,0
bad_greedy,100,18,5.55556,1
k=1,100,44,2.27273,60
k=2,100,43,2.32558,2932
greedy,100,45,2.22222,3
random,100,18,5.55556,0
bad_greedy,100,15,6.66667,1
k=1,100,45,2.22222,58
k=2,100,45,2.22222,2939
greedy,100,37,2.7027,3
random,100,17,5.88235,0
bad_greedy,100,12,8.33333,1
k=1,100,36,2.77778,61
k=2,100,34,2.94118,3022
greedy,100,37,2.7027,3
random,100,13,7.69231,0
bad_greedy,100,16,6.25,1
k=1,100,37,2.7027,57
k=2,100,37,2.7027,2870
greedy,100,34,2.94118,3
random,100,16,6.25,0
bad_greedy,100,17,5.88235,1
k=1,100,34,2.94118,62
k=2,100,34,2.94118,2941
greedy,2400,100,8.4,4
random,2400,100,20,0
bad_greedy,2400,100,20,2
k=1,2400,100,8.4,67
k=2,2400,100,8.4,3015
greedy,2400,100,7.2,4
random,2400,100,20,0
bad_greedy,2400,100,20,2
k=1,2400,100,7,54
k=2,2400,100,7,2491
greedy,2400,100,7.6,4
random,2400,100,20,0
bad_greedy,2400,100,20,2
k=1,2400,100,7.4,55
k=2,2400,100,7.4,2541
greedy,2400,100,8,3
random,2400,100,20,0
bad_greedy,2400,100,20,2
k=1,2400,100,8,42
k=2,2400,100,8,2283
greedy,2400,100,7.6,3
random,2400,100,20,0
bad_greedy,2400,100,20,1
k=1,2400,100,7.6,34
k=2,2400,100,7.6,1774
greedy,2400,100,7.6,3
random,2400,100,20,0
bad_greedy,2400,100,20,1
k=1,2400,100,7.4,35
k=2,2400,100,7.4,1597
greedy,2400,100,8.2,3
random,2400,100,20,0
bad_greedy,2400,100,20,1
k=1,2400,100,8,36
k=2,2400,100,8,1714
greedy,2400,100,7.2,3
random,2400,100,20,0
bad_greedy,2400,100,20,1
k=1,2400,100,7.2,32
k=2,2400,100,7.2,1514
greedy,2400,100,8,3
random,2400,100,20,0
bad_greedy,2400,100,20,1
k=1,2400,100,7.8,34
k=2,2400,100,7.6,1643
greedy,2400,100,7.2,3
random,2400,100,20,0
bad_greedy,2400,100,20,1
k=1,2400,100,7,36
k=2,2400,100,6.8,1564
greedy,300,78,3.84615,3
random,300,41,7.31707,0
bad_greedy,300,37,8.10811,1
k=1,300,78,3.84615,42
k=2,300,78,3.84615,2265
greedy,300,75,4,3
random,300,55,5.45455,0
bad_greedy,300,37,8.10811,1
k=1,300,75,4,44
k=2,300,75,4,2181
greedy,300,68,4.41176,3
random,300,47,6.38298,0
bad_greedy,300,31,9.67742,1
k=1,300,68,4.41176,47
k=2,300,68,4.41176,2390
greedy,300,73,4.10959,3
random,300,42,7.14286,0
bad_greedy,300,31,9.67742,1
k=1,300,73,4.10959,44
k=2,300,73,4.10959,2259
greedy,300,71,4.22535,3
random,300,40,7.5,0
bad_greedy,300,32,9.375,1
k=1,300,71,4.22535,44
k=2,300,71,4.22535,2153
greedy,300,71,4.22535,3
random,300,50,6,0
bad_greedy,300,27,11.1111,1
k=1,300,71,4.22535,48
k=2,300,71,4.22535,2332
greedy,300,72,4.16667,3
random,300,52,5.76923,0
bad_greedy,300,39,7.69231,1
k=1,300,72,4.16667,43
k=2,300,72,4.16667,2173
greedy,300,74,4.05405,3
random,300,52,5.76923,0
bad_greedy,300,37,8.10811,1
k=1,300,75,4,41
k=2,300,75,4,2018
greedy,300,72,4.16667,3
random,300,44,6.81818,0
bad_greedy,300,28,10.7143,1
k=1,300,74,4.05405,43
k=2,300,74,4.05405,2059
greedy,300,75,4,3
random,300,45,6.66667,0
bad_greedy,300,30,10,1
k=1,300,76,3.94737,46
k=2,300,77,3.8961,2228
greedy,900,100,7.2,7
random,900,85,10.5882,0
bad_greedy,900,68,13.2353,1
k=1,900,100,7.2,32
k=2,900,100,7.2,1660
greedy,900,100,8,3
random,900,81,11.1111,0
bad_greedy,900,78,11.5385,1
k=1,900,100,7.6,34
k=2,900,100,7.6,1643
greedy,900,100,7,3
random,900,89,10.1124,0
bad_greedy,900,63,14.2857,1
k=1,900,100,7,31
k=2,900,100,7,1485
greedy,900,100,8.8,3
random,900,83,10.8434,0
bad_greedy,900,58,15.5172,1
k=1,900,100,8.8,37
k=2,900,100,8.8,1806
greedy,900,100,7,3
random,900,87,10.3448,0
bad_greedy,900,64,14.0625,1
k=1,900,100,7,31
k=2,900,100,7,1487
greedy,900,100,7.4,3
random,900,86,10.4651,0
bad_greedy,900,67,13.4328,1
k=1,900,100,7.4,34
k=2,900,100,7.4,1583
greedy,900,100,8.4,3
random,900,80,11.25,0
bad_greedy,900,69,13.0435,1
k=1,900,100,8.2,35
k=2,900,100,8.2,1735
greedy,900,100,7.4,4
random,900,90,10,0
bad_greedy,900,61,14.7541,1
k=1,900,100,7.4,32
k=2,900,100,7.4,1559
greedy,900,100,7,3
random,900,86,10.4651,0
bad_greedy,900,64,14.0625,1
k=1,900,100,6.8,31
k=2,900,100,6.8,1485
greedy,900,100,7,3
random,900,79,11.3924,0
bad_greedy,900,71,12.6761,1
k=1,900,100,6.8,31
k=2,900,100,6.8,1480
greedy,1100,100,7.4,6
random,1100,94,11.7021,0
bad_greedy,1100,76,14.4737,1
k=1,1100,100,7.2,31
k=2,1100,100,7,1539
greedy,1100,100,8,3
random,1100,87,12.6437,0
bad_greedy,1100,72,15.2778,1
k=1,1100,100,7.6,33
k=2,1100,100,7.6,1622
greedy,1100,100,7.6,3
random,1100,88,12.5,0
bad_greedy,1100,70,15.7143,1
k=1,1100,100,7.6,33
k=2,1100,100,7.6,1586
greedy,1100,100,6.8,3
random,1100,88,12.5,0
bad_greedy,1100,74,14.8649,1
k=1,1100,100,6.8,30
k=2,1100,100,6.8,1449
greedy,1100,100,8.4,3
random,1100,90,12.2222,0
bad_greedy,1100,74,14.8649,1
k=1,1100,100,8.2,36
k=2,1100,100,8,1714
greedy,1100,100,8.2,3
random,1100,84,13.0952,0
bad_greedy,1100,71,15.493,1
k=1,1100,100,8,34
k=2,1100,100,7.8,1673
greedy,1100,100,6.2,3
random,1100,89,12.3596,0
bad_greedy,1100,82,13.4146,1
k=1,1100,100,6.2,28
k=2,1100,100,6.2,1313
greedy,1100,100,6.8,3
random,1100,90,12.2222,0
bad_greedy,1100,82,13.4146,1
k=1,1100,100,6.8,30
k=2,1100,100,6.8,1450
greedy,1100,100,7,3
random,1100,87,12.6437,0
bad_greedy,1100,78,14.1026,1
k=1,1100,100,6.8,32
k=2,1100,100,6.8,1439
greedy,1100,100,7.8,3
random,1100,82,13.4146,0
bad_greedy,1100,77,14.2857,1
k=1,1100,100,7.6,33
k=2,1100,100,7.6,1596
greedy,1400,100,7.2,3
random,1400,97,14.433,0
bad_greedy,1400,81,17.284,1
k=1,1400,100,7.2,31
k=2,1400,100,7.2,1515
greedy,1400,100,6.8,3
random,1400,96,14.5833,0
bad_greedy,1400,80,17.5,1
k=1,1400,100,6.8,30
k=2,1400,100,6.8,1414
greedy,1400,100,6.8,4
random,1400,93,15.0538,0
bad_greedy,1400,88,15.9091,1
k=1,1400,100,6.6,30
k=2,1400,100,6.4,1417
greedy,1400,100,6.6,4
random,1400,98,14.2857,0
bad_greedy,1400,87,16.092,1
k=1,1400,100,6.4,29
k=2,1400,100,6.4,1412
greedy,1400,100,8.2,3
random,1400,91,15.3846,0
bad_greedy,1400,78,17.9487,1
k=1,1400,100,8.2,35
k=2,1400,100,8.2,1659
greedy,1400,100,7.4,3
random,1400,92,15.2174,0
bad_greedy,1400,82,17.0732,1
k=1,1400,100,7.4,32
k=2,1400,100,7.4,1553
greedy,1400,100,8,3
random,1400,90,15.5556,0
bad_greedy,1400,85,16.4706,1
k=1,1400,100,8,34
k=2,1400,100,8,1707
greedy,1400,100,6.2,3
random,1400,98,14.2857,0
bad_greedy,1400,85,16.4706,1
k=1,1400,100,6.2,27
k=2,1400,100,6,1294
greedy,1400,100,7.4,3
random,1400,97,14.433,0
bad_greedy,1400,87,16.092,1
k=1,1400,100,7.4,32
k=2,1400,100,7.2,1544
greedy,1400,100,7.8,3
random,1400,97,14.433,0
bad_greedy,1400,81,17.284,1
k=1,1400,100,7.6,33
k=2,1400,100,7.4,1607
greedy,500,88,5.68182,8
random,500,71,7.04225,0
bad_greedy,500,48,10.4167,1
k=1,500,88,5.68182,35
k=2,500,88,5.68182,1644
greedy,500,84,5.95238,3
random,500,58,8.62069,0
bad_greedy,500,42,11.9048,1
k=1,500,85,5.88235,39
k=2,500,86,5.81395,1823
greedy,500,88,5.68182,3
random,500,61,8.19672,0
bad_greedy,500,42,11.9048,1
k=1,500,88,5.68182,35
k=2,500,88,5.68182,1691
greedy,500,87,5.74713,3
random,500,63,7.93651,0
bad_greedy,500,42,11.9048,1
k=1,500,88,5.68182,41
k=2,500,88,5.68182,1960
greedy,500,91,5.49451,3
random,500,61,8.19672,0
bad_greedy,500,40,12.5,1
k=1,500,91,5.49451,30
k=2,500,91,5.49451,1512
greedy,500,86,5.81395,3
random,500,67,7.46269,0
bad_greedy,500,51,9.80392,1
k=1,500,87,5.74713,38
k=2,500,87,5.74713,1835
greedy,500,86,5.81395,3
random,500,67,7.46269,0
bad_greedy,500,40,12.5,1
k=1,500,86,5.81395,37
k=2,500,86,5.81395,1772
greedy,500,86,5.81395,3
random,500,64,7.8125,0
bad_greedy,500,52,9.61538,1
k=1,500,86,5.81395,38
k=2,500,86,5.81395,1861
greedy,500,89,5.61798,3
random,500,74,6.75676,0
bad_greedy,500,50,10,1
k=1,500,90,5.55556,35
k=2,500,90,5.55556,1662
greedy,500,92,5.43478,3
random,500,68,7.35294,0
bad_greedy,500,43,11.6279,1
k=1,500,93,5.37634,34
k=2,500,94,5.31915,1599
greedy,2700,100,7,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7,31
k=2,2700,100,7,1509
greedy,2700,100,7.4,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.2,32
k=2,2700,100,7.2,1517
greedy,2700,100,8,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.8,34
k=2,2700,100,7.8,1640
greedy,2700,100,7.8,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.2,33
k=2,2700,100,7.2,1529
greedy,2700,100,8,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.8,34
k=2,2700,100,7.6,1606
greedy,2700,100,8.2,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,8,36
k=2,2700,100,8,1680
greedy,2700,100,7.8,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.8,34
k=2,2700,100,7.8,1617
greedy,2700,100,7.4,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.2,31
k=2,2700,100,7.2,1494
greedy,2700,100,8.4,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,8.4,36
k=2,2700,100,8.2,1716
greedy,2700,100,9.2,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,9.2,37
k=2,2700,100,9.2,1843
greedy,1400,100,7,11
random,1400,93,15.0538,0
bad_greedy,1400,93,15.0538,1
k=1,1400,100,7,31
k=2,1400,100,7,1500
greedy,1400,100,7.2,4
random,1400,96,14.5833,0
bad_greedy,1400,90,15.5556,1
k=1,1400,100,7.2,32
k=2,1400,100,7.2,1538
greedy,1400,100,8.6,3
random,1400,94,14.8936,0
bad_greedy,1400,82,17.0732,2
k=1,1400,100,8.4,37
k=2,1400,100,8.4,1756
greedy,1400,100,6.8,3
random,1400,96,14.5833,0
bad_greedy,1400,80,17.5,1
k=1,1400,100,6.8,30
k=2,1400,100,6.8,1474
greedy,1400,100,8.6,3
random,1400,93,15.0538,0
bad_greedy,1400,86,16.2791,1
k=1,1400,100,8.4,37
k=2,1400,100,8.4,1887
greedy,1400,100,7.2,3
random,1400,91,15.3846,0
bad_greedy,1400,86,16.2791,1
k=1,1400,100,7.2,34
k=2,1400,100,7.2,1868
greedy,1400,100,8.4,3
random,1400,97,14.433,0
bad_greedy,1400,83,16.8675,1
k=1,1400,100,8.2,36
k=2,1400,100,8,1682
greedy,1400,100,6.4,3
random,1400,96,14.5833,0
bad_greedy,1400,84,16.6667,1
k=1,1400,100,6.4,29
k=2,1400,100,6.2,1346
greedy,1400,100,6.6,3
random,1400,94,14.8936,0
bad_greedy,1400,87,16.092,1
k=1,1400,100,6.6,29
k=2,1400,100,6.6,1385
greedy,1400,100,7.6,4
random,1400,93,15.0538,0
bad_greedy,1400,91,15.3846,1
k=1,1400,100,7.6,33
k=2,1400,100,7.6,1574
greedy,200,57,3.50877,4
random,200,41,4.87805,0
bad_greedy,200,29,6.89655,1
k=1,200,58,3.44828,63
k=2,200,59,3.38983,3561
greedy,200,64,3.125,4
random,200,42,4.7619,0
bad_greedy,200,28,7.14286,1
k=1,200,64,3.125,64
k=2,200,64,3.125,3591
greedy,200,60,3.33333,3
random,200,36,5.55556,0
bad_greedy,200,28,7.14286,1
k=1,200,60,3.33333,55
k=2,200,60,3.33333,2605
greedy,200,59,3.38983,3
random,200,33,6.06061,0
bad_greedy,200,25,8,1
k=1,200,60,3.33333,51
k=2,200,60,3.33333,2561
greedy,200,54,3.7037,3
random,200,32,6.25,0
bad_greedy,200,19,10.5263,1
k=1,200,54,3.7037,51
k=2,200,54,3.7037,2520
greedy,200,60,3.33333,3
random,200,30,6.66667,0
bad_greedy,200,28,7.14286,1
k=1,200,60,3.33333,52
k=2,200,60,3.33333,2808
greedy,200,65,3.07692,4
random,200,41,4.87805,0
bad_greedy,200,29,6.89655,1
k=1,200,65,3.07692,61
k=2,200,65,3.07692,2751
greedy,200,58,3.44828,4
random,200,27,7.40741,0
bad_greedy,200,21,9.52381,1
k=1,200,58,3.44828,54
k=2,200,58,3.44828,2899
greedy,200,55,3.63636,3
random,200,36,5.55556,0
bad_greedy,200,21,9.52381,1
k=1,200,55,3.63636,59
k=2,200,55,3.63636,3446
greedy,200,60,3.33333,3
random,200,25,8,0
bad_greedy,200,24,8.33333,1
k=1,200,60,3.33333,52
k=2,200,60,3.33333,2594
greedy,400,83,4.81928,3
random,400,60,6.66667,0
bad_greedy,400,41,9.7561,1
k=1,400,83,4.81928,42
k=2,400,83,4.81928,2006
greedy,400,76,5.26316,3
random,400,54,7.40741,0
bad_greedy,400,35,11.4286,1
k=1,400,78,5.12821,45
k=2,400,78,5.12821,2190
greedy,400,82,4.87805,3
random,400,61,6.55738,0
bad_greedy,400,35,11.4286,1
k=1,400,83,4.81928,40
k=2,400,83,4.81928,1950
greedy,400,81,4.93827,3
random,400,55,7.27273,0
bad_greedy,400,43,9.30233,1
k=1,400,81,4.93827,36
k=2,400,81,4.93827,1808
greedy,400,90,4.44444,3
random,400,63,6.34921,0
bad_greedy,400,46,8.69565,1
k=1,400,90,4.44444,29
k=2,400,90,4.44444,1377
greedy,400,84,4.7619,3
random,400,53,7.54717,0
bad_greedy,400,38,10.5263,1
k=1,400,85,4.70588,36
k=2,400,85,4.70588,1728
greedy,400,82,4.87805,3
random,400,58,6.89655,0
bad_greedy,400,40,10,1
k=1,400,83,4.81928,42
k=2,400,84,4.7619,2012
greedy,400,81,4.93827,3
random,400,55,7.27273,0
bad_greedy,400,35,11.4286,1
k=1,400,81,4.93827,37
k=2,400,81,4.93827,1870
greedy,400,84,4.7619,3
random,400,58,6.89655,0
bad_greedy,400,38,10.5263,1
k=1,400,86,4.65116,37
k=2,400,87,4.5977,1823
greedy,400,83,4.81928,3
random,400,57,7.01754,0
bad_greedy,400,29,13.7931,1
k=1,400,83,4.81928,41
k=2,400,83,4.81928,1999
greedy,700,99,7.07071,8
random,700,77,9.09091,0
bad_greedy,700,57,12.2807,1
k=1,700,100,7,33
k=2,700,100,7,1536
greedy,700,97,7.21649,3
random,700,75,9.33333,0
bad_greedy,700,59,11.8644,1
k=1,700,97,7.21649,32
k=2,700,97,7.21649,1565
greedy,700,100,6.8,3
random,700,74,9.45946,0
bad_greedy,700,58,12.069,1
k=1,700,100,6.8,30
k=2,700,100,6.8,1417
greedy,700,94,7.44681,3
random,700,73,9.58904,0
bad_greedy,700,60,11.6667,2
k=1,700,94,7.44681,37
k=2,700,94,7.44681,1686
greedy,700,90,7.77778,3
random,700,66,10.6061,0
bad_greedy,700,52,13.4615,1
k=1,700,90,7.77778,40
k=2,700,90,7.77778,1966
greedy,700,93,7.52688,3
random,700,72,9.72222,0
bad_greedy,700,60,11.6667,1
k=1,700,93,7.52688,37
k=2,700,93,7.52688,1816
greedy,700,99,7.07071,3
random,700,82,8.53659,0
bad_greedy,700,63,11.1111,1
